sector,tessFile,curveID,tcorr,correlation,rp,i,width,u,ld,t0,e,w
sample_Sector0,HD_1397_b.fits,curve53,1343.6140568749056,0.8288621764736227,0.1,72.65182095557603,0.000219472095538076,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve54,1343.609890212158,0.8301961282711005,0.1,66.86909460743472,0.000219472095538076,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve55,1332.0765176487234,0.8335721550680995,0.1,61.086368259293394,0.000219472095538076,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve56,1332.0792954572162,0.8381073454175312,0.1,55.30364191115207,0.000219472095538076,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve57,1332.0848510739704,0.8433983856861937,0.1,49.52091556301075,0.000219472095538076,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve58,1343.6460012892321,0.8491085243364748,0.1,43.73818921486943,0.000219472095538076,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve59,1343.6418346264845,0.8616154187745377,0.1,37.9554628667281,0.000219472095538076,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve60,1343.615445762566,0.8290404679665658,0.1,90.0,0.00024527606629777033,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve61,1343.615445762566,0.8291942055045645,0.1,84.53476123902405,0.00024527606629777033,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve62,1343.6126679872455,0.8296838477889925,0.1,79.0695224780481,0.00024527606629777033,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve63,1332.0751287444768,0.8308424610912708,0.1,73.60428371707215,0.00024527606629777033,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve64,1332.0751287444768,0.8332024894446814,0.1,68.1390449560962,0.00024527606629777033,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve65,1332.07790655297,0.8364686899822984,0.1,62.67380619512026,0.00024527606629777033,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve66,1332.0820732657105,0.8405500550004381,0.1,57.208567434144314,0.00024527606629777033,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve67,1332.0862399782172,0.8451928317727222,0.1,51.743328673168364,0.00024527606629777033,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve68,1343.6460012892321,0.8522082363261978,0.1,46.27808991219242,0.00024527606629777033,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve69,1343.6418346264845,0.8642088889987605,0.1,40.81285115121647,0.00024527606629777033,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve70,1332.07373984023,0.8310835654741411,0.1,90.0,0.0002741138847333373,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve71,1332.07373984023,0.8313962657533739,0.1,84.81878918328695,0.0002741138847333373,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve72,1332.07373984023,0.8323110745110436,0.1,79.63757836657389,0.0002741138847333373,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve73,1332.0751287444768,0.8338027136312225,0.1,74.45636754986084,0.0002741138847333373,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve74,1332.07790655297,0.8360220211147156,0.1,69.27515673314778,0.0002741138847333373,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve75,1332.080684361463,0.8390607767228531,0.1,64.09394591643472,0.0002741138847333373,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve76,1332.0848510739704,0.8425304491956294,0.1,58.91273509972168,0.0002741138847333373,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve77,1332.0876288824645,0.8465294969155941,0.1,53.73152428300863,0.0002741138847333373,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve78,1343.6460012892321,0.8552288736061846,0.1,48.55031346629556,0.0002741138847333373,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve79,1343.6418346264845,0.8661447445637964,0.1,43.36910264958252,0.0002741138847333373,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve80,1332.0751287444768,0.8339046570013146,0.1,90.0,0.0003063422491144396,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve81,1332.0751287444768,0.8341697662293278,0.1,85.07647212935916,0.0003063422491144396,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve82,1332.0765176487234,0.8349602936613716,0.1,80.1529442587183,0.0003063422491144396,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve83,1332.0792954572162,0.8364177050186704,0.1,75.22941638807744,0.0003063422491144396,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve84,1332.0820732657105,0.8384763413802869,0.1,70.30588851743659,0.0003063422491144396,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve85,1332.0834621697245,0.8412184274828812,0.1,65.38236064679575,0.0003063422491144396,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve86,1332.0876288824645,0.8443049463570398,0.1,60.45883277615489,0.0003063422491144396,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve87,1332.0876288824645,0.8475429267173794,0.1,55.53530490551404,0.0003063422491144396,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve88,1343.644612401572,0.8580355305649802,0.1,50.61177703487319,0.0003063422491144396,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve89,1343.6418346264845,0.8676374304917371,0.1,45.68824916423233,0.0003063422491144396,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve90,1332.080684361463,0.8363516250617129,0.1,90.0,0.000342359795760758,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve91,1332.080684361463,0.8366321346092995,0.1,85.31264396175658,0.000342359795760758,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve92,1332.080684361463,0.8374224469027612,0.1,80.62528792351316,0.000342359795760758,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve93,1332.0834621697245,0.8387075484799875,0.1,75.93793188526975,0.000342359795760758,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve94,1332.0834621697245,0.8406593299058058,0.1,71.25057584702633,0.000342359795760758,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve95,1332.0834621697245,0.8429976433384083,0.1,66.5632198087829,0.000342359795760758,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve96,1332.0904066909566,0.8457592144454639,0.1,61.875863770539496,0.000342359795760758,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve97,1343.6501679519815,0.8495433945745499,0.1,57.188507732296074,0.000342359795760758,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve98,1343.6432235141451,0.8604846806990927,0.1,52.50115169405265,0.000342359795760758,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve99,1343.6404457390568,0.8687357913976684,0.1,47.81379565580923,0.000342359795760758,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve100,1332.0820732657105,0.8385694589968387,0.1,90.0,0.0003826120298201575,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve101,1332.0834621697245,0.8388098819335611,0.1,85.53077384297262,0.0003826120298201575,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve102,1332.0848510739704,0.8395819548780104,0.1,81.06154768594526,0.0003826120298201575,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve103,1332.0848510739704,0.8408390608950649,0.1,76.59232152891788,0.0003826120298201575,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve104,1332.0834621697245,0.8425192786319053,0.1,72.12309537189051,0.0003826120298201575,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve105,1332.0848510739704,0.8443200803243589,0.1,67.65386921486314,0.0003826120298201575,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve106,1332.0904066909566,0.8469097483406756,0.1,63.18464305783576,0.0003826120298201575,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve107,1343.6473901768925,0.8523641585482461,0.1,58.71541690080839,0.0003826120298201575,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve108,1343.6418346264845,0.8625766556274099,0.1,54.24619074378102,0.0003826120298201575,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve109,1343.6390568513968,0.8693964132743165,0.1,49.77696458675364,0.0003826120298201575,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve110,1332.0862399782172,0.8406835005046865,0.1,90.0,0.00042759683577273794,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve111,1332.0862399782172,0.8409054017194472,0.1,85.73345655547037,0.00042759683577273794,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve112,1332.0862399782172,0.8415514071035893,0.1,81.46691311094075,0.00042759683577273794,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve113,1332.0848510739704,0.8426200423497793,0.1,77.20036966641112,0.00042759683577273794,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve114,1332.0834621697245,0.8439197736547175,0.1,72.9338262218815,0.00042759683577273794,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve115,1332.0904066909566,0.8456121965729135,0.1,68.66728277735187,0.00042759683577273794,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve116,1332.0904066909566,0.8479002782780704,0.1,64.40073933282224,0.00042759683577273794,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve117,1343.6460012892321,0.8551645300780241,0.1,60.134195888292616,0.00042759683577273794,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve118,1343.6418346264845,0.8643306559692924,0.1,55.86765244376299,0.00042759683577273794,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve119,1343.6362790763076,0.8697585980368912,0.1,51.60110899923337,0.00042759683577273794,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve120,1332.0862399782172,0.8424178993372038,0.1,90.0,0.00047787063582083205,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve121,1332.0848510739704,0.8425944490150502,0.1,85.92269671702545,0.00047787063582083205,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve122,1332.0848510739704,0.8431089632318949,0.1,81.84539343405089,0.00047787063582083205,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve123,1332.0834621697245,0.8439236429268395,0.1,77.76809015107635,0.00047787063582083205,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve124,1332.0848510739704,0.8449626556788493,0.1,73.69078686810178,0.00047787063582083205,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve125,1332.0931844994514,0.8468243957113404,0.1,69.61348358512723,0.00047787063582083205,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve126,1332.0904066909566,0.8488462977637492,0.1,65.53618030215266,0.00047787063582083205,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve127,1343.644612401572,0.8577041640266984,0.1,61.458877019178104,0.00047787063582083205,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve128,1343.6418346264845,0.8658627196782275,0.1,57.38157373620355,0.00047787063582083205,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve129,1343.63350130122,0.8701035571449541,0.1,53.304270453229,0.00047787063582083205,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve130,1332.0820732657105,0.8436864344667576,0.1,90.0,0.0005340552723387715,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve131,1332.0820732657105,0.8438400046972641,0.1,86.10008390929804,0.0005340552723387715,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve132,1332.0820732657105,0.8442965368290101,0.1,82.20016781859606,0.0005340552723387715,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve133,1332.0834621697245,0.8450090336593075,0.1,78.30025172789409,0.0005340552723387715,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve134,1332.094573403465,0.8461000306433263,0.1,74.40033563719216,0.0005340552723387715,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve135,1332.0931844994514,0.8479856189822473,0.1,70.50041954649018,0.0005340552723387715,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve136,1343.6473901768925,0.8512579846290056,0.1,66.60050345578823,0.0005340552723387715,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve137,1343.6432235141451,0.860079663773448,0.1,62.70058736508626,0.0005340552723387715,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve138,1343.6418346264845,0.8672070239828037,0.1,58.80067127438431,0.0005340552723387715,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve139,1343.6307235258996,0.8704755945611621,0.1,54.90075518368235,0.0005340552723387715,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve140,1332.0820732657105,0.8448597069566552,0.1,90.0,0.0005968456995122309,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve141,1332.0820732657105,0.8449941132034902,0.1,86.26690596166159,0.0005968456995122309,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve142,1332.0834621697245,0.8453894769927379,0.1,82.5338119233232,0.0005968456995122309,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve143,1332.0973512119585,0.8459877708097323,0.1,78.80071788498479,0.0005968456995122309,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve144,1332.094573403465,0.8474640561798982,0.1,75.06762384664637,0.0005968456995122309,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve145,1332.091795595204,0.8490643831082424,0.1,71.33452980830798,0.0005968456995122309,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve146,1343.6460012892321,0.8539006670611801,0.1,67.60143576996958,0.0005968456995122309,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve147,1343.644612401572,0.8622762752948679,0.1,63.86834173163118,0.0005968456995122309,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve148,1343.6418346264845,0.8683407307814991,0.1,60.13524769329278,0.0005968456995122309,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve149,1343.6279457508122,0.8709594264149321,0.1,56.40215365495438,0.0005968456995122309,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve150,1332.0834621697245,0.8458634014698171,0.1,90.0,0.0006670185793059216,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve151,1332.0834621697245,0.845954381367667,0.1,86.4242251894441,0.0006670185793059216,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve152,1332.0987401162054,0.8464188321455411,0.1,82.84845037888816,0.0006670185793059216,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve153,1332.0959623077108,0.8473934687844134,0.1,79.27267556833225,0.0006670185793059216,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve154,1332.0931844994514,0.8487515952799934,0.1,75.69690075777633,0.0006670185793059216,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve155,1343.6460012892321,0.8502424367248819,0.1,72.1211259472204,0.0006670185793059216,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve156,1343.6460012892321,0.8564663462634213,0.1,68.5453511366645,0.0006670185793059216,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve157,1343.6432235141451,0.8642327000716155,0.1,64.96957632610858,0.0006670185793059216,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve158,1343.6404457390568,0.8692122775999578,0.1,61.393801515552646,0.0006670185793059216,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve159,1343.6251679757233,0.8714598123266709,0.1,57.81802670499674,0.0006670185793059216,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve160,1332.0973512119585,0.8470439335708699,0.1,90.0,0.0007454418880841294,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve161,1332.0959623077108,0.8472317582265988,0.1,86.57293141779833,0.0007454418880841294,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve162,1332.094573403465,0.8478361245586721,0.1,83.14586283559667,0.0007454418880841294,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve163,1332.0931844994514,0.8488005046435602,0.1,79.718794253395,0.0007454418880841294,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve164,1332.0931844994514,0.8497766472173346,0.1,76.29172567119333,0.0007454418880841294,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve165,1343.648779064321,0.8527725085409602,0.1,72.86465708899165,0.0007454418880841294,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve166,1343.6460012892321,0.8590458619413014,0.1,69.43758850679001,0.0007454418880841294,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve167,1343.6432235141451,0.8660441989956408,0.1,66.01051992458835,0.0007454418880841294,0.1 0.3,quadratic,0.0,0.0,0.0
sample_Sector0,HD_1397_b.fits,curve168,1343.6390568513968,0.8697852864589796,0.1,62.583451342386674,0.0007454418880841294,0.1 0.3,quadratic,0.0,0.0,0.0
